#Time	TRACK	real x	real y	relative x	relative y		
#Edge							
0	0	0.030814786	4.58614891	3.408145677	0.40905585		
0.008333333	0	-0.84191891	4.845321399	3.252471465	0.988929091		
0.016666667	0	-1.712761567	5.032740232	3.168503948	1.528211518		
0.025	0	-3.188537338	5.143077818	2.479602841	2.052195147		
0.033333333	0	-4.344046592	5.100755309	2.235092106	2.565894247		
0.041666667	0	-5.769967682	4.960424839	1.624666303	2.931513466		
0.05	0	-7.293205523	4.508238669	1.002964204	3.172363282		
0.058333333	0	-8.574478456	4.017172157	0.456606469	3.274822183		
0.066666667	0	-9.879912498	3.43357837	-0.107764363	3.348826777		
0.075	0	-11.17927099	2.648222235	-0.706311165	3.25486074		
0.083333333	0	-12.58761952	1.643989004	-1.343582585	3.063505489		
0.091666667	0	-13.93861768	0.351343967	-1.864877767	2.73115015		
0.1	0	-15.27982944	-1.092805996	-2.444857201	2.246269043		
0.108333333	0	-16.32123827	-2.486327933	-2.811830156	1.775752729		
0.116666667	0	-17.13680308	-3.948428165	-3.044739162	1.246053256		
0.125	0	-17.91129514	-5.411291266	-3.19988287	0.721269989		
0.133333333	0	-18.58065587	-7.097129097	-3.319663211	0.093137029		
0.141666667	0	-19.15870442	-8.937376948	-3.289316723	-0.526228642		
0.15	0	-19.52548137	-10.87162088	-3.097446547	-1.178912122		
0.158333333	0	-19.79390741	-12.6942902	-2.816372579	-1.787659298		
0.166666667	0	-19.80581487	-14.29699526	-2.477110511	-2.225182152		
0.175	0	-19.82224149	-15.86330715	-2.123846113	-2.615520434		
0.183333333	0	-19.69390067	-17.41085836	-1.640251575	-2.94114605		
0.191666667	0	-19.45860604	-19.13275693	-1.058817631	-3.245165808		
0.2	0	-19.09020096	-20.72764828	-0.422760978	-3.324750536		
0.208333333	0	-18.70023749	-22.21674048	0.205769233	-3.343774513		
0.216666667	0	-18.25480202	-23.41411054	0.776875197	-3.248086565		
0.225	0	-17.84863323	-24.48139643	1.305601666	-3.017039976		
0.233333333	0	-17.42130259	-25.61468928	1.809497715	-2.787106959		
0.241666667	0	-16.9865925	-26.71384047	2.29743694	-2.391829648		
0.25	0	-16.55189851	-27.78951064	2.710320165	-1.870512481		
0.258333333	0	-16.22731815	-28.76041314	2.989757378	-1.214672723		
0.266666667	0	-16.00277473	-29.62614847	3.145990849	-0.644255299		
0.275	0	-15.84663772	-30.4316587	3.189994278	-0.080082171		
0.283333333	0	-15.73494042	-31.30415735	3.164255263	0.467254539		
0.291666667	0	-15.69444052	-32.29804513	3.048651816	1.056834208		
0.3	0	-15.78110882	-33.44862824	2.762916704	1.62508141		
0.308333333	0	-15.86676841	-34.61162526	2.399014312	2.232517378		
0.316666667	0	-16.05337	-35.72262336	1.996233407	2.707080476		
0.325	0	-16.25096935	-36.88637081	1.547020475	2.997446051		
0.333333333	0	-16.48332933	-38.20109713	1.068088776	3.228731512		
0.341666667	0	-16.79308584	-39.79612857	0.456472693	3.335623292		
0.35	0	-17.09817404	-41.68788094	-0.175526306	3.295953408		
0.358333333	0	-17.39054034	-43.56871667	-0.795284796	3.331280722		
0.366666667	0	-17.58650845	-45.56551373	-1.373807203	3.087967218		
0.375	0	-17.80116618	-47.33490542	-1.839942766	2.921284161		
0.383333333	0	-17.86470054	-49.30034805	-2.249558193	2.55152601		
0.391666667	0	-17.87626205	-51.59690439	-2.684996228	2.15926655		
0.4	0	-17.74194708	-54.20105548	-2.990724566	1.588098531		
0.408333333	0	-17.52508444	-56.79298803	-3.25651056	1.016710515		
0.416666667	0	-17.16925473	-59.30830405	-3.305699653	0.326406141		
0.425	0	-16.77694837	-61.5040214	-3.294072539	-0.222472981		
0.433333333	0	-16.29311369	-63.6389608	-3.232804391	-0.686346463		
0.441666667	0	-15.59650849	-66.19701856	-3.078979297	-1.233276442		
